subject,topic_id,window_from,window_to,transition,rbo_sim,drift,words_from,words_to
cs,30,2015–2020,2020–2025,2015–2020 → 2020–2025,0.550607,0.449393,"community, group, individual, network, opinion, social, information, fairness, online, bias, datum, political, agent, behavior, dynamic, influence, population, social_medium, twitter","bias, fairness, group, individual, opinion, social, community, network, datum, gender, political, llm, human, information, language"
cs,31,2000–2005,2005–2010,2000–2005 → 2005–2010,0.149803,0.850197,"algorithm, cache_miss, cmp, particle, rbf, spin, bkm, computational, dispersion, fluid, fm2, grid, infallible, parallel, physical, thickness, boundary, boundary_knot_bkm, bpm, conductance, cyborg_astrobiologist, desynchronization, dynamic, fermionic, fm1, fractional, fuzzy, lgca, mesh, mpd, nanotube_magnetic, nonmagnetic, optic, reciprocity, stencil, surface, syzygy, tlca","surface, dynamic, algorithm, die, die_manufacturing, fluid, gear, grooming, mem, rsw, rsws, substrate, worm, autowave, awg, crease, crosstalk, cyborg_astrobiologist, design, excitable, flank, layout, lgca, machining, mechanical, mesh, micro, multistage_interconnection, network, optical, oxygen, parallel, particle, plasmodium, pmma, polysilicon, solder, specie, spin, temperature, thermal, tlca, tooth, touchpad"
cs,31,2005–2010,2010–2015,2005–2010 → 2010–2015,0.28148,0.71852,"surface, dynamic, algorithm, die, die_manufacturing, fluid, gear, grooming, mem, rsw, rsws, substrate, worm, autowave, awg, crease, crosstalk, cyborg_astrobiologist, design, excitable, flank, layout, lgca, machining, mechanical, mesh, micro, multistage_interconnection, network, optical, oxygen, parallel, particle, plasmodium, pmma, polysilicon, solder, specie, spin, temperature, thermal, tlca, tooth, touchpad","network, element, surface, mesh, algorithm, dynamic, structure, boundary, material, membrane, optical, autowave, biofilm, complexification, crosstalk, deflection, design, die, die_manufacturing, field, flow, fluid, frf, gdi, gsqpo, memristor, multiscale, multistage_interconnection, parrondo_paradox, protocell, rna, specie, voronoi_diagram, worm"
cs,31,2010–2015,2015–2020,2010–2015 → 2015–2020,0.480803,0.519197,"network, element, surface, mesh, algorithm, dynamic, structure, boundary, material, membrane, optical, autowave, biofilm, complexification, crosstalk, deflection, design, die, die_manufacturing, field, flow, fluid, frf, gdi, gsqpo, memristor, multiscale, multistage_interconnection, parrondo_paradox, protocell, rna, specie, voronoi_diagram, worm","material, mesh, surface, element, molecular, algorithm, structure, field, fluid, boundary, datum, flow, particle, physical, reaction, dynamic, memristor, network, numerical, optical, property"
cs,31,2015–2020,2020–2025,2015–2020 → 2020–2025,0.426639,0.573361,"material, mesh, surface, element, molecular, algorithm, structure, field, fluid, boundary, datum, flow, particle, physical, reaction, dynamic, memristor, network, numerical, optical, property","datum, material, molecular, neural_network, physics, field, flow, mesh, molecule, structure, numerical, design, pde, physical, dynamic, property, surface"
cs,32,2000–2005,2005–2010,2000–2005 → 2005–2010,0.405201,0.594799,"language, english, text, corpus, web, annotation, metaphone, neca, patent, switchboard, tdt2, amharic, anaphora, anusaaraka, articulatory, ellogon, encyclopedia, expression, formant, handle, immune, indian, inversion, japanese, javarap, olac, olac_metadata, phonetic, phonetical, piro, pmi, rap, resource, searle, supervisory, translation, vowel","language, text, articulatory, translation, chinese, edit, ezhil, formant, montylingua, phonetic, vowel, aac, bilingual, biometric, character, corpora, corpus, dialect, document, entry, handwritten, inversion, keypad, metaphone, mistake, multilingual, neca, openvanilla, phonetical, russian, supervisory, tamil, tesseract, thesaurus, tion, ultrametric, wikipedia, wiktionary, word, xml"
cs,32,2005–2010,2010–2015,2005–2010 → 2010–2015,0.37399,0.62601,"language, text, articulatory, translation, chinese, edit, ezhil, formant, montylingua, phonetic, vowel, aac, bilingual, biometric, character, corpora, corpus, dialect, document, entry, handwritten, inversion, keypad, metaphone, mistake, multilingual, neca, openvanilla, phonetical, russian, supervisory, tamil, tesseract, thesaurus, tion, ultrametric, wikipedia, wiktionary, word, xml","character, language, text, arabic, translation, machine_translation, manipuri, recognition, wiktionary, arabic_script, keypad, ocr, authorship_attribution, bangla, corpora, crf, english, ezhil, handwritten, kannada, korean, russian, sentence, sindhi, tesseract, web"
cs,32,2010–2015,2015–2020,2010–2015 → 2015–2020,0.474646,0.525354,"character, language, text, arabic, translation, machine_translation, manipuri, recognition, wiktionary, arabic_script, keypad, ocr, authorship_attribution, bangla, corpora, crf, english, ezhil, handwritten, kannada, korean, russian, sentence, sindhi, tesseract, web","english, language, machine_translation, text, translation, character, neural, sentence, nmt, word, arabic, dataset, 2ec, chinese, corpora, datum, korean, multilingual, smt"
cs,32,2015–2020,2020–2025,2015–2020 → 2020–2025,0.491879,0.508121,"english, language, machine_translation, text, translation, character, neural, sentence, nmt, word, arabic, dataset, 2ec, chinese, corpora, datum, korean, multilingual, smt","dataset, english, language, multilingual, text, datum, translation, generation, machine_translation, llm, multimodal, neural, benchmark, bert, cross_lingual, instruction, nmt"
cs,33,2000–2005,2005–2010,2000–2005 → 2005–2010,0.368749,0.631251,"player, game, strategy, bezi_curve, conll, peg, peg_solitaire, barney, payoff, relief, wilma, wolf, awesome, beacon, chaotic, duotaire, equilibria, equilibrium, geu, hat, intersection, lagrangian, multiagent, nash_equilibrium, nim, opponent, parrondo, phutball, ravikumar, strategic, telecommunications_act, theory, utility, valuation","equilibrium, game, nash_equilibrium, player, strategy, algorithm, mediator, nucleolus, payoff, prisoner_dilemma, strategic, anderson, banzhaf, barney, bgp, bimatrix_game, chess, cooperative, fractional, hat, mmog, newcomb_paradox, opening, plague, polynomial, seed, theory, weber, wilma"
cs,33,2005–2010,2010–2015,2005–2010 → 2010–2015,0.53446,0.46554,"equilibrium, game, nash_equilibrium, player, strategy, algorithm, mediator, nucleolus, payoff, prisoner_dilemma, strategic, anderson, banzhaf, barney, bgp, bimatrix_game, chess, cooperative, fractional, hat, mmog, newcomb_paradox, opening, plague, polynomial, seed, theory, weber, wilma","cooperative, equilibrium, game, nash_equilibrium, payoff, player, strategy, coalition, agent, cooperation, algorithm, fictitious_play, network, newcomb_paradox, nucleolus, ocf, opponent, osher, rne, theory"
cs,33,2010–2015,2015–2020,2010–2015 → 2015–2020,0.676769,0.323231,"cooperative, equilibrium, game, nash_equilibrium, payoff, player, strategy, coalition, agent, cooperation, algorithm, fictitious_play, network, newcomb_paradox, nucleolus, ocf, opponent, osher, rne, theory","equilibrium, game, nash_equilibrium, payoff, player, strategy, coalition, network, agent, algorithm, cooperative, information, tournament, beacon, ocf, strategic, sum"
cs,33,2015–2020,2020–2025,2015–2020 → 2020–2025,0.525624,0.474376,"equilibrium, game, nash_equilibrium, payoff, player, strategy, coalition, network, agent, algorithm, cooperative, information, tournament, beacon, ocf, strategic, sum","agent, algorithm, equilibrium, game, nash_equilibrium, payoff, player, strategy, sum, strategic, team, coalition, follower, llm, shapley"
cs,34,2000–2005,2005–2010,2000–2005 → 2005–2010,0.362181,0.637819,"motion, robot, rotation, space, topological, dihedral, environment, instability, surface, camera, chain, curvature, dim, distortion, floor_plan, gauss, gestural, heirarchical, manipulator, metamorphic, mobile, multiagent, neotaxis, novelty, planner, polymer, projective, proteo, radial_distortion, representation, rolling_shutter, sonar, stimulus, taubin, webotstm","robot, manipulator, motion, parallel, camera, idiotypic, joint, kinematic, rolling_shutter, rotation, space, stiffness, trajectory, workspace, algorithm, arm, assembly, blind, curvature, cuspidal, dim, force_torque, gauss, gestural, human, inverse_kinematic, location, noncuspidal, obstacle, orthoglide, quaternion, singular, stl, surface, taubin, translational"
cs,34,2005–2010,2010–2015,2005–2010 → 2010–2015,0.534655,0.465345,"robot, manipulator, motion, parallel, camera, idiotypic, joint, kinematic, rolling_shutter, rotation, space, stiffness, trajectory, workspace, algorithm, arm, assembly, blind, curvature, cuspidal, dim, force_torque, gauss, gestural, human, inverse_kinematic, location, noncuspidal, obstacle, orthoglide, quaternion, singular, stl, surface, taubin, translational","robot, trajectory, algorithm, manipulator, mobile, motion, idiotypic, sensor, cuspidal, joint, position, stiffness, camera, contact, dem, drill, estimation, force_torque, geometric, location, navigation, nightstand, noncuspidal, object, obstacle, path, planning, robotic, surface, target, velocity"
cs,34,2010–2015,2015–2020,2010–2015 → 2015–2020,0.295701,0.704299,"robot, trajectory, algorithm, manipulator, mobile, motion, idiotypic, sensor, cuspidal, joint, position, stiffness, camera, contact, dem, drill, estimation, force_torque, geometric, location, navigation, nightstand, noncuspidal, object, obstacle, path, planning, robotic, surface, target, velocity","estimation, motion, planning, robot, camera, environment, object, trajectory, pose, algorithm, path, sensor, human, mobile, position, robotic, slam"
cs,34,2015–2020,2020–2025,2015–2020 → 2020–2025,0.550507,0.449493,"estimation, motion, planning, robot, camera, environment, object, trajectory, pose, algorithm, path, sensor, human, mobile, position, robotic, slam","camera, environment, motion, object, pose, robot, trajectory, estimation, human, navigation, robotic, planning"
cs,35,2000–2005,2005–2010,2000–2005 → 2005–2010,0.022406,0.977594,"irr, merging, representation, domain, elog, icmaus, meyer, neutrality, pre, report, rescaling, self, word_sense_disambiguation, action, adaptation, algorithm, ando, category, conflict, correction, document, extremal, freeware, gamma, grammar_induction, grid, indexing_lsi, infobase, invariant, lazyboosting, level, lsi, ontology, processing, reworking, scaleable, semantic, sp70, spohn, track, uniformity, vocational, wrapper, wsd","abstraction, bubble_sort, concept, ling, school, sketch, student, visual, acuity, algorithm, alignment, debriefing, design, extraction, freeware, grid, hierarchical, icon, immersion, inefficent, iteration, localization, matching, neurophysiological, object, ontology, participant, picture, pre, report, representation, reworking, scaleable, scales, scanning, self, semantic, senior, taxonomy, unstructured, view, vocational"
cs,35,2005–2010,2010–2015,2005–2010 → 2010–2015,0.325466,0.674534,"abstraction, bubble_sort, concept, ling, school, sketch, student, visual, acuity, algorithm, alignment, debriefing, design, extraction, freeware, grid, hierarchical, icon, immersion, inefficent, iteration, localization, matching, neurophysiological, object, ontology, participant, picture, pre, report, representation, reworking, scaleable, scales, scanning, self, semantic, senior, taxonomy, unstructured, view, vocational","bubble_sort, representation, alignment, domain, image, ontology, school, sketch, taxonomy, view, algorithm, discriminative, isfr, ling, object, student, visual, abstraction, asrc, classification, concept, dataset, gallery, granularity, learning, privileged, quotation, reranking, semantic, sonification, unnamed"
cs,35,2010–2015,2015–2020,2010–2015 → 2015–2020,0.275453,0.724547,"bubble_sort, representation, alignment, domain, image, ontology, school, sketch, taxonomy, view, algorithm, discriminative, isfr, ling, object, student, visual, abstraction, asrc, classification, concept, dataset, gallery, granularity, learning, privileged, quotation, reranking, semantic, sonification, unnamed","dataset, domain, image, learning, representation, semantic, visual, network, object, shot, attribute, target, classification, deep, training, view"
cs,35,2015–2020,2020–2025,2015–2020 → 2020–2025,0.837671,0.162329,"dataset, domain, image, learning, representation, semantic, visual, network, object, shot, attribute, target, classification, deep, training, view","dataset, domain, image, representation, visual, semantic, shot, training, learning, target, text, diffusion, generation, network"
cs,36,2000–2005,2005–2010,2000–2005 → 2005–2010,0.247322,0.752678,"scientific, technology, vrml, collaboratorie, corr, datum, field, communicative, electronic, forum, information, intelligence, los_alamos, noncontiguous, science, access, archive, article, cable, citation, communication, cscw, cybercar, development, eqrank, fis, flint, healthgrid, internet, lap, lifemapper, policy, subsumption","citation, journal, science, article, datum, scientific, technology, impact, author, field, information, publication, access, archive, astro, bibliometric, cybercar, educative, eqrank, hci, hep, intelligence, lifemapper, macip, management, network, snip, web, wsan"
cs,36,2005–2010,2010–2015,2005–2010 → 2010–2015,0.71967,0.28033,"citation, journal, science, article, datum, scientific, technology, impact, author, field, information, publication, access, archive, astro, bibliometric, cybercar, educative, eqrank, hci, hep, intelligence, lifemapper, macip, management, network, snip, web, wsan","citation, datum, journal, science, scientific, network, publication, technology, impact, community, field, scientist, area, article, bibliometric, development, index, medicinal_plant, snip"
cs,36,2010–2015,2015–2020,2010–2015 → 2015–2020,0.850614,0.149386,"citation, datum, journal, science, scientific, network, publication, technology, impact, community, field, scientist, area, article, bibliometric, development, index, medicinal_plant, snip","citation, datum, journal, network, science, scientific, city, publication, field, technology, urban, area, article, indicator, review"
cs,36,2015–2020,2020–2025,2015–2020 → 2020–2025,0.417815,0.582185,"citation, datum, journal, network, science, scientific, city, publication, field, technology, urban, area, article, indicator, review","datum, field, technology, human, scientific, survey, development, review, science, artificial_intelligence, citation, llm, network, publication, city, journal, potential"
cs,37,2000–2005,2005–2010,2000–2005 → 2005–2010,0.470075,0.529925,"program, quantum, classical, computer, debugger, computation, execution, gate, language, quantum_circuit, entanglement, materialist, qma, algorithm, arthur_merlin_games, circuit, debugging, dirac, error, ginac, luxdbg, mercury, protocol, qubit","quantum, circuit, program, classical, gate, reversible, entanglement, propagator, protocol, prover, symbolic, tsg_gate, algorithm, arthur_merlin_games, bcd_adder, checkmate, cmol, computation, computer, computing, fredkin_gate, ginac, mathematica, mbqc, nonlocality, pearl_necklace, qubit, rectifier, secret_sharing, specification, spreadsheet, tqs"
cs,37,2005–2010,2010–2015,2005–2010 → 2010–2015,0.589683,0.410317,"quantum, circuit, program, classical, gate, reversible, entanglement, propagator, protocol, prover, symbolic, tsg_gate, algorithm, arthur_merlin_games, bcd_adder, checkmate, cmol, computation, computer, computing, fredkin_gate, ginac, mathematica, mbqc, nonlocality, pearl_necklace, qubit, rectifier, secret_sharing, specification, spreadsheet, tqs","program, quantum, circuit, specification, verification, classical, gate, reversible, algorithm, entanglement, mola, protocol, synthesis, code, eureqa, execution, language, nmr, pearl_necklace, propagator, prover, qubit, sharir_pnueli_hart, symbolic, temanejo, transformation"
cs,37,2010–2015,2015–2020,2010–2015 → 2015–2020,0.675181,0.324819,"program, quantum, circuit, specification, verification, classical, gate, reversible, algorithm, entanglement, mola, protocol, synthesis, code, eureqa, execution, language, nmr, pearl_necklace, propagator, prover, qubit, sharir_pnueli_hart, symbolic, temanejo, transformation","circuit, program, quantum, qubit, specification, gate, synthesis, verification, algorithm, classical, execution, reversible, bug, concurrent, code, quantum_circuit"
cs,37,2015–2020,2020–2025,2015–2020 → 2020–2025,0.603998,0.396002,"circuit, program, quantum, qubit, specification, gate, synthesis, verification, algorithm, classical, execution, reversible, bug, concurrent, code, quantum_circuit","algorithm, circuit, classical, program, quantum, quantum_circuit, qubit, verification, bug, gate, synthesis, computing, execution, specification"
cs,38,2000–2005,2005–2010,2000–2005 → 2005–2010,0.355947,0.644053,"channel, communication, distortion, rate, bit, bound, commitment, achievable_rate, capacity, mmse, multichannel, quantizer, row_column, sender_receiver, string, discrete_memoryless, franklin, letter, message, multicast, pulse, qstbc, quantum, receiver, relativistic, scheme, secure, supply, tuple, yung","capacity, channel, rate, receiver, scheme, relay, transmitter, antenna, interference, mimo, bit, communication, code, commitment, gaussian, mmse, power, pulse"
cs,38,2005–2010,2010–2015,2005–2010 → 2010–2015,0.609866,0.390134,"capacity, channel, rate, receiver, scheme, relay, transmitter, antenna, interference, mimo, bit, communication, code, commitment, gaussian, mmse, power, pulse","antenna, capacity, channel, interference, mimo, relay, scheme, network, rate, receiver, transmission, transmitter"
cs,38,2010–2015,2015–2020,2010–2015 → 2015–2020,0.693557,0.306443,"antenna, capacity, channel, interference, mimo, relay, scheme, network, rate, receiver, transmission, transmitter","antenna, channel, scheme, transmission, network, rate, relay, communication, interference, noma, power, receiver, wireless, mimo, capacity, massive_mimo"
cs,38,2015–2020,2020–2025,2015–2020 → 2020–2025,0.739411,0.260589,"antenna, channel, scheme, transmission, network, rate, relay, communication, interference, noma, power, receiver, wireless, mimo, capacity, massive_mimo","antenna, channel, communication, rate, scheme, transmission, wireless, ris, csi, irs, mimo, network, noma, power, quantization"
cs,39,2000–2005,2005–2010,2000–2005 → 2005–2010,0.468208,0.531792,"algorithm, distribution, random, information, probability, phase_transition, conditional, mutual_information, power_law, variable, entropy, aep, bayesian, distortion, entailment, entrenchment, function, mcl, quicksort, rate, rsann, simlab, solomonoff, source, theory","distribution, entropy, information, probability, random, rate, channel, error, source, spreadsheet, function, algorithm, bound, distortion, equivocation, exponent, inequality, mutual_information, stochastic, variable"
cs,39,2005–2010,2010–2015,2005–2010 → 2010–2015,0.841614,0.158386,"distribution, entropy, information, probability, random, rate, channel, error, source, spreadsheet, function, algorithm, bound, distortion, equivocation, exponent, inequality, mutual_information, stochastic, variable","distribution, entropy, information, probability, random, rate, network, algorithm, bayesian, bound, error, measure, belief, channel, function, inference, probabilistic, source, spreadsheet, variable"
cs,39,2010–2015,2015–2020,2010–2015 → 2015–2020,0.925011,0.074989,"distribution, entropy, information, probability, random, rate, network, algorithm, bayesian, bound, error, measure, belief, channel, function, inference, probabilistic, source, spreadsheet, variable","distribution, entropy, information, network, probability, random, rate, algorithm, bayesian, bound, function, uncertainty, channel, error, measure"
cs,39,2015–2020,2020–2025,2015–2020 → 2020–2025,0.617564,0.382436,"distribution, entropy, information, network, probability, random, rate, algorithm, bayesian, bound, function, uncertainty, channel, error, measure","bayesian, distribution, information, probability, random, uncertainty, bound, datum, entropy, function, probabilistic, network, rate, algorithm"
cs,40,2000–2005,2005–2010,2000–2005 → 2005–2010,0.077746,0.922254,"handle, onhs, open, compositionality, dnssec, memo, object, space, spaceship, address, adhere, anemotaxis, architectural, architecture, composition, compositional, deepening, descriptor, dns, fedora, idiomatic, meaning, moth, music, network, odor, olfactory, optomotor, owner, plume, rdf_triple, relationship, search, shape, sonification, structure, turbulent, ware","object, search, ssa, directional, gunsat, mvp, oop, psi, representation, sls, architecture, bmme, caution, class, cognitive, concept, diamond, fedora, handle, indirect, load, multipeer, onhs, open, ora, primary_secondary, programming, ranger, rdf_triple, relationship, searcher, space, subjective, unsatisfiability, ware, web"
cs,40,2005–2010,2010–2015,2005–2010 → 2010–2015,0.346551,0.653449,"object, search, ssa, directional, gunsat, mvp, oop, psi, representation, sls, architecture, bmme, caution, class, cognitive, concept, diamond, fedora, handle, indirect, load, multipeer, onhs, open, ora, primary_secondary, programming, ranger, rdf_triple, relationship, searcher, space, subjective, unsatisfiability, ware, web","search, searcher, object, sls, cognitive, crsat, occlusion, shape, body, load, psi, scene, appearance, boolean_satisfiability, caution, chess, choreography, circuit, dag, deformation, depth, face, gunsat, heuristic, histogram, holistic, placing, point_cloud, primary_secondary, soa, subjective, treasure, web"
cs,40,2010–2015,2015–2020,2010–2015 → 2015–2020,0.355109,0.644891,"search, searcher, object, sls, cognitive, crsat, occlusion, shape, body, load, psi, scene, appearance, boolean_satisfiability, caution, chess, choreography, circuit, dag, deformation, depth, face, gunsat, heuristic, histogram, holistic, placing, point_cloud, primary_secondary, soa, subjective, treasure, web","object, occlusion, scene, search, shape, image, appearance, proposal, dataset, representation, searcher, body, clutter, deformable, grasp, hmc, manipulation, network, object_detection, point_cloud, pose, psi, slam, tracker, treasure"
cs,40,2015–2020,2020–2025,2015–2020 → 2020–2025,0.540747,0.459253,"object, occlusion, scene, search, shape, image, appearance, proposal, dataset, representation, searcher, body, clutter, deformable, grasp, hmc, manipulation, network, object_detection, point_cloud, pose, psi, slam, tracker, treasure","dataset, image, object, occlusion, scene, search, shape, affordance, category, manipulation, representation, centric, grasp, network, proposal"
cs,41,2000–2005,2005–2010,2000–2005 → 2005–2010,0.42956,0.57044,"frequency, blind, compensation, distortion, ica, lens, music, schedulability, audiology, camera, cepstral_coefficient, cepstrum, cepstrum_coefficient, convolutive, electroencephalographic_eeg, genre, geometric, information, milca, mixing, noise, processor, radial_distortion, scale, signal, sonic, sound, source, spectral, speech, typography","frequency, noise, band, signal, asynchronous, distortion, lens, lowpass, music, prismatoid, blind, clock, cognitive_radio, compensation, dtv, eigenvalue, epsilonq, excitation, external, gaussion, genre, glottal, identification, impulsive, lfi, linear, mfccs, milca, mimo, monostable, onboard, output, planck, polyhedral, recognizer, scale, speaker, spectral, steganography, sub, voip, width"
cs,41,2005–2010,2010–2015,2005–2010 → 2010–2015,0.537432,0.462568,"frequency, noise, band, signal, asynchronous, distortion, lens, lowpass, music, prismatoid, blind, clock, cognitive_radio, compensation, dtv, eigenvalue, epsilonq, excitation, external, gaussion, genre, glottal, identification, impulsive, lfi, linear, mfccs, milca, mimo, monostable, onboard, output, planck, polyhedral, recognizer, scale, speaker, spectral, steganography, sub, voip, width","frequency, signal, noise, audio, epsilonq, lfi, music, sound, lowpass, song, synchrosqueezing, abci, acoustic, asynchronous, auditory, binaural, bpsk, convolution, convolutive, datum, eeg, fmri, godard, mathrm_drr, mfccs, multichannel, onboard, p300, planck, recording, reverberation, sdft, transfusion"
cs,41,2010–2015,2015–2020,2010–2015 → 2015–2020,0.479249,0.520751,"frequency, signal, noise, audio, epsilonq, lfi, music, sound, lowpass, song, synchrosqueezing, abci, acoustic, asynchronous, auditory, binaural, bpsk, convolution, convolutive, datum, eeg, fmri, godard, mathrm_drr, mfccs, multichannel, onboard, p300, planck, recording, reverberation, sdft, transfusion","audio, music, signal, frequency, noise, separation, speech, sound, source, acoustic, mathrm_drr, musical, song, bande, dctnet, eeg, recording, reverberation, sdft"
cs,41,2015–2020,2020–2025,2015–2020 → 2020–2025,0.680131,0.319869,"audio, music, signal, frequency, noise, separation, speech, sound, source, acoustic, mathrm_drr, musical, song, bande, dctnet, eeg, recording, reverberation, sdft","acoustic, audio, music, noise, signal, sound, speech, eeg, separation, frequency, source, musical, spectral"
cs,42,2000–2005,2005–2010,2000–2005 → 2005–2010,0.335357,0.664643,"linear, rbf, rbfns, derivative, matrix, non, wavelet, manifold, algorithm, dfw, frame, orthogonal, reynar, vector, approximation, bent, convection, dimensional, divisive, estimation, function, grassmannian, jammer, povms, radial_basis, sequence, svq","algorithm, linear, matrix, dimensional, estimation, sparse, measurement, sparsity, vector, wavelet, datum, estimator, kernel, signal, bent, function, lili, manifold, rank, rbf, recovery, softo, subspace"
cs,42,2005–2010,2010–2015,2005–2010 → 2010–2015,0.779721,0.220279,"algorithm, linear, matrix, dimensional, estimation, sparse, measurement, sparsity, vector, wavelet, datum, estimator, kernel, signal, bent, function, lili, manifold, rank, rbf, recovery, softo, subspace","algorithm, linear, matrix, measurement, signal, sparse, datum, rank, recovery, vector, dictionary, dimensional, estimation, gaussian, kernel, sparsity, subspace"
cs,42,2010–2015,2015–2020,2010–2015 → 2015–2020,0.776098,0.223902,"algorithm, linear, matrix, measurement, signal, sparse, datum, rank, recovery, vector, dictionary, dimensional, estimation, gaussian, kernel, sparsity, subspace","algorithm, datum, linear, matrix, rank, sparse, signal, subspace, estimation, estimator, kernel, recovery, dimensional, gaussian, measurement, vector"
cs,42,2015–2020,2020–2025,2015–2020 → 2020–2025,0.740472,0.259528,"algorithm, datum, linear, matrix, rank, sparse, signal, subspace, estimation, estimator, kernel, recovery, dimensional, gaussian, measurement, vector","algorithm, datum, dimensional, estimation, kernel, linear, matrix, sparse, gaussian, rank, regression"
cs,43,2000–2005,2005–2010,2000–2005 → 2005–2010,0.215155,0.784845,"self, structure, class, communication, network, neural_network, pattern, topological, adjacency_matrix, bucket, concentrated, conflict, description, eigenvalue, force, gabor_transform, global, graining, information, matching, niching, noise, overturn, quanta, reestimation, regional, selforganization, speech_recognition, theory, white_black","hierarchical, overlay, structure, zigzag_persistence, contraction, hierarchy, network, pyramid, query, quiver, routing, topological, bbhc, bucket, chet_distance, class, communication, dependent, geop2p, gis, hill_climber, information, multifiltration, multiplex, neural_network, niching, pattern, peer, precomputation, self, signature, structural, symbol, trojan"
cs,43,2005–2010,2010–2015,2005–2010 → 2010–2015,0.242537,0.757463,"hierarchical, overlay, structure, zigzag_persistence, contraction, hierarchy, network, pyramid, query, quiver, routing, topological, bbhc, bucket, chet_distance, class, communication, dependent, geop2p, gis, hill_climber, information, multifiltration, multiplex, neural_network, niching, pattern, peer, precomputation, self, signature, structural, symbol, trojan","information, network, structure, level, hierarchical, amr, canalization, local, slim, aggregation, astrobear, crowd, descriptor, feedforward, festival, filtration, global, grid, hierarchy, homological, lrgh, module, multifiltration, multiplex, onward, overlay, participant, persistence, protein, region, signature, structural, symbol, zealot, zigzag_persistence"
cs,43,2010–2015,2015–2020,2010–2015 → 2015–2020,0.401599,0.598401,"information, network, structure, level, hierarchical, amr, canalization, local, slim, aggregation, astrobear, crowd, descriptor, feedforward, festival, filtration, global, grid, hierarchy, homological, lrgh, module, multifiltration, multiplex, onward, overlay, participant, persistence, protein, region, signature, structural, symbol, zealot, zigzag_persistence","global, local, network, structure, information, level, attention, hierarchy, lstm, module, region, scale, self, transformer, aggregation, carpal_bone, chromatin, hierarchical, lrgh, migration, multi, tft"
cs,43,2015–2020,2020–2025,2015–2020 → 2020–2025,0.553593,0.446407,"global, local, network, structure, information, level, attention, hierarchy, lstm, module, region, scale, self, transformer, aggregation, carpal_bone, chromatin, hierarchical, lrgh, migration, multi, tft","attention, global, local, module, transformer, network, self, information, multi, scale, image, level, structure, token, mamba"
cs,44,2000–2005,2005–2010,2000–2005 → 2005–2010,0.528352,0.471648,"algorithm, optimization, asa, metaconflict, newton, presortedness, shuffling, adaptive, evolutionary, fitness, function, genetic, cfrule, clustering, convexity, coset, dempster_shafer, diff, extremal, hopfield, iterative, learning, local, minimizer, multiplicative, neoteny, neural, neural_network, orthgonal, prewhitening, search, selection, snadiopt, snopt, structure, tremble","algorithm, optimization, fitness, function, evolutionary, genetic, objective, search, convergence, convex, mapel, selection, evolutionary_squeaky, fitness_landscape, hgasa, hopfield, iga, ipga, iterative, lamarckian, laplace_beltrami, learning, local, metaconflict, ndash, nurse, separable, stationarity, tique"
cs,44,2005–2010,2010–2015,2005–2010 → 2010–2015,0.575315,0.424685,"algorithm, optimization, fitness, function, evolutionary, genetic, objective, search, convergence, convex, mapel, selection, evolutionary_squeaky, fitness_landscape, hgasa, hopfield, iga, ipga, iterative, lamarckian, laplace_beltrami, learning, local, metaconflict, ndash, nurse, separable, stationarity, tique","algorithm, convergence, function, objective, optimization, convex, evolutionary, iteration, gradient, learning, stochastic, adaptive, iterative, laplace_beltrami, mkl, network, nlm, non_convex, optimal, rate, search, stationarity, weight"
cs,44,2010–2015,2015–2020,2010–2015 → 2015–2020,0.81489,0.18511,"algorithm, convergence, function, objective, optimization, convex, evolutionary, iteration, gradient, learning, stochastic, adaptive, iterative, laplace_beltrami, mkl, network, nlm, non_convex, optimal, rate, search, stationarity, weight","algorithm, convergence, convex, function, gradient, objective, optimization, stochastic, learning, rate, iteration, training, non_convex, optimal"
cs,44,2015–2020,2020–2025,2015–2020 → 2020–2025,0.869501,0.130499,"algorithm, convergence, convex, function, gradient, objective, optimization, stochastic, learning, rate, iteration, training, non_convex, optimal","algorithm, convergence, function, gradient, learning, objective, optimization, training, rate, convex, stochastic, loss"
cs,45,2000–2005,2005–2010,2000–2005 → 2005–2010,0.320532,0.679468,"error, failure, fault, faulty, mpi, program, localization, predebugger, sensor, debugging, detection, ernst, expansion, ionospheric, software","localization, sensor, network, failure, fault, biometric, detection, error, vcs, wdm, accuracy, aggregation, anchoritic, aroma, calibration, device, dfp, faulty, gsm, ionospheric, iris, laser, mauritius, mpi, nuzzer, olfactory_receptor, overconfidence, phone, presentation, program, routing, soil, spreadsheet, temperature, test, wapm, wireless, wlan"
cs,45,2005–2010,2010–2015,2005–2010 → 2010–2015,0.581525,0.418475,"localization, sensor, network, failure, fault, biometric, detection, error, vcs, wdm, accuracy, aggregation, anchoritic, aroma, calibration, device, dfp, faulty, gsm, ionospheric, iris, laser, mauritius, mpi, nuzzer, olfactory_receptor, overconfidence, phone, presentation, program, routing, soil, spreadsheet, temperature, test, wapm, wireless, wlan","localization, sensor, fingerprint, biometric, location, measurement, network, wireless, algorithm, aroma, detection, indoor, saratoga, target, accuracy, beacon, calibration, dmc, dori, fault, gsm, iris, mauritius, minutia, node, phone, satellite, underground, wapm, wlan, wusns"
